Y11 imS X,Y11 imS Y,Y11 reS X,Y11 reS Y,Y12 imS X,Y12 imS Y,Y12 reS X,Y12 reS Y,Y21 imS X,Y21 imS Y,Y21 reS X,Y21 reS Y,Y22 imS X,Y22 imS Y,Y22 reS X,Y22 reS Y
59600000000,0.0004272460910785464,59600000000,3.147895026985055e-08,59600000000,-0.0001052026243891153,59600000000,-3.712680096367983e-09,59600000000,-0.0001202692682730638,59600000000,0.0008612044361015742,59600000000,0.0002441406223285468,59600000000,0.0001396201053084207
59700000000,0.0004882812473330212,59700000000,3.147895027321619e-08,59700000000,-0.0001053791388595669,59700000000,-3.712680096367776e-09,59700000000,-0.0001204710623473474,59700000000,0.000861204436101574,59700000000,0.0003051757785830214,59700000000,0.000139620105308421
59800000000,0.000427246091087481,59800000000,3.147895027387279e-08,59800000000,-0.0001055556533300184,59800000000,-3.712680096368324e-09,59800000000,-0.000120672856421631,59800000000,0.0008612044361015739,59800000000,0.0002441406223374813,59800000000,0.0001396201053084202
59900000000,0.0004272460910919258,59900000000,3.147895026584695e-08,59900000000,-0.0001057321678004699,59900000000,-3.712680096367827e-09,59900000000,-0.0001208746504959147,59900000000,0.0008612044361015738,59900000000,0.0002441406223419263,59900000000,0.0001396201053084183
60000000000,0.0004272460910963561,60000000000,3.147895026617329e-08,60000000000,-0.0001059086822709214,60000000000,-3.712680096366979e-09,60000000000,-0.0001210764445701983,60000000000,0.0008612044361015738,60000000000,0.0002441406223463563,60000000000,0.0001396201053084112
60100000000,0.0004882812473507713,60100000000,3.147895026680505e-08,60100000000,-0.000106085196741373,60100000000,-3.712680096366729e-09,60100000000,-0.000121278238644482,60100000000,0.0008612044361015738,60100000000,0.0003051757786007718,60100000000,0.0001396201053084174
60200000000,0.0004272460911051721,60200000000,3.147895027041129e-08,60200000000,-0.0001062617112118246,60200000000,-3.712680096367203e-09,60200000000,-0.0001214800327187657,60200000000,0.0008612044361015742,60200000000,0.0002441406223551726,60200000000,0.0001396201053084192
60300000000,0.0004272460911095583,60300000000,3.147895026911748e-08,60300000000,-0.0001064382256822761,60300000000,-3.712680096367188e-09,60300000000,-0.0001216818267930494,60300000000,0.000861204436101574,60300000000,0.0002441406223595587,60300000000,0.0001396201053084154
60400000000,0.0004272460911139298,60400000000,3.147895027025805e-08,60400000000,-0.0001066147401527276,60400000000,-3.712680096368174e-09,60400000000,-0.0001218836208673331,60400000000,0.000861204436101574,60400000000,0.0002441406223639302,60400000000,0.0001396201053084157
60500000000,0.000427246091118287,60500000000,3.147895027234e-08,60500000000,-0.0001067912546231791,60500000000,-3.712680096367179e-09,60500000000,-0.0001220854149416167,60500000000,0.0008612044361015738,60500000000,0.0002441406223682873,60500000000,0.0001396201053084138
60600000000,0.0004272460911226296,60600000000,3.147895026946937e-08,60600000000,-0.0001069677690936307,60600000000,-3.712680096370163e-09,60600000000,-0.0001222872090159004,60600000000,0.0008612044361015742,60600000000,0.0002441406223726302,60600000000,0.0001396201053084196
60700000000,0.0004272460911269582,60700000000,3.14789502690407e-08,60700000000,-0.0001071442835640822,60700000000,-3.712680096367369e-09,60700000000,-0.0001224890030901842,60700000000,0.0008612044361015742,60700000000,0.0002441406223769586,60700000000,0.00013962010530842
60800000000,0.0004272460911312726,60800000000,3.147895027628872e-08,60800000000,-0.0001073207980345338,60800000000,-3.712680096367474e-09,60800000000,-0.0001226907971644678,60800000000,0.0008612044361015742,60800000000,0.0002441406223812728,60800000000,0.0001396201053084159
60900000000,0.0004272460911355724,60900000000,3.147895027418753e-08,60900000000,-0.0001074973125049853,60900000000,-3.712680096368574e-09,60900000000,-0.0001228925912387514,60900000000,0.000861204436101574,60900000000,0.0002441406223855728,60900000000,0.0001396201053084192
61000000000,0.0004272460911398583,61000000000,3.147895026794044e-08,61000000000,-0.0001076738269754368,61000000000,-3.71268009636796e-09,61000000000,-0.000123094385313035,61000000000,0.0008612044361015738,61000000000,0.0002441406223898587,61000000000,0.0001396201053084124
61100000000,0.0004272460911441304,61100000000,3.147895026720478e-08,61100000000,-0.0001078503414458884,61100000000,-3.71268009636726e-09,61100000000,-0.0001232961793873188,61100000000,0.0008612044361015743,61100000000,0.0002441406223941307,61100000000,0.0001396201053084166
61200000000,0.0004882812473983881,61200000000,3.147895027326521e-08,61200000000,-0.0001080268559163399,61200000000,-3.71268009636886e-09,61200000000,-0.0001234979734616023,61200000000,0.0008612044361015738,61200000000,0.0003051757786483885,61200000000,0.0001396201053084178
61300000000,0.0004272460911526324,61300000000,3.14789502698727e-08,61300000000,-0.0001082033703867915,61300000000,-3.712680096366681e-09,61300000000,-0.0001236997675358861,61300000000,0.0008612044361015743,61300000000,0.0002441406224026327,61300000000,0.0001396201053084203
61400000000,0.0004272460911568627,61400000000,3.147895026370455e-08,61400000000,-0.000108379884857243,61400000000,-3.7126800963668e-09,61400000000,-0.0001239015616101697,61400000000,0.0008612044361015742,61400000000,0.0002441406224068631,61400000000,0.0001396201053084211
61500000000,0.0004272460911610791,61500000000,3.147895027063213e-08,61500000000,-0.0001085563993276945,61500000000,-3.712680096367645e-09,61500000000,-0.0001241033556844534,61500000000,0.0008612044361015744,61500000000,0.0002441406224110795,61500000000,0.00013962010530842
61600000000,0.0004272460911652818,61600000000,3.147895026477125e-08,61600000000,-0.000108732913798146,61600000000,-3.712680096367043e-09,61600000000,-0.0001243051497587371,61600000000,0.0008612044361015742,61600000000,0.0002441406224152823,61600000000,0.0001396201053084198
61700000000,0.0004882812474194709,61700000000,3.147895027395575e-08,61700000000,-0.0001089094282685975,61700000000,-3.712680096367997e-09,61700000000,-0.0001245069438330207,61700000000,0.0008612044361015742,61700000000,0.0003051757786694712,61700000000,0.0001396201053084173
61800000000,0.0004882812474236468,61800000000,3.147895027826455e-08,61800000000,-0.0001090859427390492,61800000000,-3.712680096367384e-09,61800000000,-0.0001247087379073043,61800000000,0.000861204436101574,61800000000,0.000305175778673647,61800000000,0.0001396201053084241
61900000000,0.0004272460911778086,61900000000,3.147895026727547e-08,61900000000,-0.0001092624572095006,61900000000,-3.712680096368223e-09,61900000000,-0.0001249105319815881,61900000000,0.0008612044361015742,61900000000,0.0002441406224278092,61900000000,0.000139620105308421
62000000000,0.0004272460911819573,62000000000,3.147895027156176e-08,62000000000,-0.0001094389716799522,62000000000,-3.712680096368616e-09,62000000000,-0.0001251123260558717,62000000000,0.000861204436101574,62000000000,0.0002441406224319578,62000000000,0.0001396201053084183
62100000000,0.0004272460911860928,62100000000,3.14789502737242e-08,62100000000,-0.0001096154861504037,62100000000,-3.712680096367833e-09,62100000000,-0.0001253141201301553,62100000000,0.0008612044361015739,62100000000,0.000244140622436093,62100000000,0.000139620105308418
62200000000,0.0004272460911902148,62200000000,3.14789502723587e-08,62200000000,-0.0001097920006208552,62200000000,-3.712680096368311e-09,62200000000,-0.000125515914204439,62200000000,0.0008612044361015745,62200000000,0.0002441406224402153,62200000000,0.0001396201053084208
62300000000,0.0004272460911943236,62300000000,3.147895026829252e-08,62300000000,-0.0001099685150913068,62300000000,-3.712680096368426e-09,62300000000,-0.0001257177082787227,62300000000,0.0008612044361015743,62300000000,0.0002441406224443241,62300000000,0.0001396201053084206
62400000000,0.0004882812474484192,62400000000,3.147895027191455e-08,62400000000,-0.0001101450295617583,62400000000,-3.712680096368171e-09,62400000000,-0.0001259195023530063,62400000000,0.000861204436101574,62400000000,0.0003051757786984195,62400000000,0.0001396201053084218
62500000000,0.0004272460912025018,62500000000,3.147895026863625e-08,62500000000,-0.0001103215440322099,62500000000,-3.712680096368377e-09,62500000000,-0.00012612129642729,62500000000,0.0008612044361015745,62500000000,0.0002441406224525023,62500000000,0.0001396201053084232
62600000000,0.000427246091206571,62600000000,3.147895026137748e-08,62600000000,-0.0001104980585026614,62600000000,-3.712680096367398e-09,62600000000,-0.0001263230905015736,62600000000,0.0008612044361015742,62600000000,0.0002441406224565717,62600000000,0.0001396201053084163
62700000000,0.0004882812474606279,62700000000,3.147895027601887e-08,62700000000,-0.0001106745729731129,62700000000,-3.712680096367078e-09,62700000000,-0.0001265248845758574,62700000000,0.0008612044361015744,62700000000,0.0003051757787106282,62700000000,0.000139620105308422
62800000000,0.0004272460912146714,62800000000,3.147895026278805e-08,62800000000,-0.0001108510874435645,62800000000,-3.712680096367868e-09,62800000000,-0.000126726678650141,62800000000,0.0008612044361015744,62800000000,0.0002441406224646717,62800000000,0.0001396201053084146
62900000000,0.0004272460912187022,62900000000,3.147895026425797e-08,62900000000,-0.000111027601914016,62900000000,-3.712680096366605e-09,62900000000,-0.0001269284727244247,62900000000,0.0008612044361015742,62900000000,0.0002441406224687025,62900000000,0.0001396201053084167
63000000000,0.0004272460912227201,63000000000,3.147895027106361e-08,63000000000,-0.0001112041163844675,63000000000,-3.712680096367958e-09,63000000000,-0.0001271302667987083,63000000000,0.000861204436101574,63000000000,0.0002441406224727203,63000000000,0.0001396201053084166
63100000000,0.0004272460912267252,63100000000,3.147895027071447e-08,63100000000,-0.0001113806308549191,63100000000,-3.7126800963684e-09,63100000000,-0.0001273320608729921,63100000000,0.0008612044361015745,63100000000,0.0002441406224767256,63100000000,0.0001396201053084241
63200000000,0.0004272460912307176,63200000000,3.147895026850274e-08,63200000000,-0.0001115571453253706,63200000000,-3.712680096369016e-09,63200000000,-0.0001275338549472757,63200000000,0.0008612044361015742,63200000000,0.0002441406224807181,63200000000,0.0001396201053084197
63300000000,0.0004272460912346976,63300000000,3.147895026750769e-08,63300000000,-0.0001117336597958222,63300000000,-3.71268009636818e-09,63300000000,-0.0001277356490215594,63300000000,0.0008612044361015743,63300000000,0.0002441406224846981,63300000000,0.0001396201053084221
63400000000,0.0004272460912386648,63400000000,3.147895026636531e-08,63400000000,-0.0001119101742662737,63400000000,-3.71268009636833e-09,63400000000,-0.000127937443095843,63400000000,0.0008612044361015742,63400000000,0.0002441406224886655,63400000000,0.0001396201053084231
63500000000,0.00042724609124262,63500000000,3.14789502725862e-08,63500000000,-0.0001120866887367252,63500000000,-3.712680096368384e-09,63500000000,-0.0001281392371701267,63500000000,0.0008612044361015743,63500000000,0.0002441406224926202,63500000000,0.000139620105308419
63600000000,0.0004882812474965623,63600000000,3.147895027444223e-08,63600000000,-0.0001122632032071768,63600000000,-3.712680096368551e-09,63600000000,-0.0001283410312444104,63600000000,0.0008612044361015739,63600000000,0.0003051757787465627,63600000000,0.0001396201053084266
63700000000,0.0004272460912504923,63700000000,3.14789502684448e-08,63700000000,-0.0001124397176776283,63700000000,-3.712680096367379e-09,63700000000,-0.0001285428253186941,63700000000,0.000861204436101574,63700000000,0.0002441406225004928,63700000000,0.0001396201053084189
63800000000,0.0004272460912544102,63800000000,3.147895027313837e-08,63800000000,-0.0001126162321480799,63800000000,-3.712680096366864e-09,63800000000,-0.0001287446193929777,63800000000,0.000861204436101574,63800000000,0.0002441406225044104,63800000000,0.00013962010530842
63900000000,0.0004272460912583155,63900000000,3.147895027314377e-08,63900000000,-0.0001127927466185314,63900000000,-3.712680096367604e-09,63900000000,-0.0001289464134672614,63900000000,0.000861204436101574,63900000000,0.000244140622508316,63900000000,0.0001396201053084259
64000000000,0.0004272460912622085,64000000000,3.14789502693425e-08,64000000000,-0.0001129692610889829,64000000000,-3.712680096367429e-09,64000000000,-0.000129148207541545,64000000000,0.0008612044361015743,64000000000,0.0002441406225122092,64000000000,0.0001396201053084216
64100000000,0.0004272460912660898,64100000000,3.147895026481598e-08,64100000000,-0.0001131457755594345,64100000000,-3.712680096366611e-09,64100000000,-0.0001293500016158288,64100000000,0.0008612044361015743,64100000000,0.0002441406225160903,64100000000,0.0001396201053084148
64200000000,0.0004272460912699588,64200000000,3.14789502671572e-08,64200000000,-0.000113322290029886,64200000000,-3.712680096367862e-09,64200000000,-0.0001295517956901123,64200000000,0.000861204436101574,64200000000,0.0002441406225199592,64200000000,0.0001396201053084196
64300000000,0.0004272460912738158,64300000000,3.147895026834596e-08,64300000000,-0.0001134988045003375,64300000000,-3.712680096369011e-09,64300000000,-0.000129753589764396,64300000000,0.0008612044361015745,64300000000,0.0002441406225238162,64300000000,0.0001396201053084235
64400000000,0.0004882812475276607,64400000000,3.147895026661575e-08,64400000000,-0.0001136753189707891,64400000000,-3.71268009636756e-09,64400000000,-0.0001299553838386797,64400000000,0.0008612044361015743,64400000000,0.0003051757787776613,64400000000,0.00013962010530842
64500000000,0.0004272460912814942,64500000000,3.147895027086149e-08,64500000000,-0.0001138518334412406,64500000000,-3.712680096367206e-09,64500000000,-0.0001301571779129634,64500000000,0.0008612044361015744,64500000000,0.0002441406225314944,64500000000,0.0001396201053084181
64600000000,0.0004882812475353152,64600000000,3.14789502673074e-08,64600000000,-0.0001140283479116922,64600000000,-3.712680096367078e-09,64600000000,-0.000130358971987247,64600000000,0.0008612044361015739,64600000000,0.0003051757787853155,64600000000,0.0001396201053084195
64700000000,0.0004272460912891246,64700000000,3.147895027293503e-08,64700000000,-0.0001142048623821436,64700000000,-3.712680096368783e-09,64700000000,-0.0001305607660615307,64700000000,0.0008612044361015743,64700000000,0.0002441406225391249,64700000000,0.0001396201053084141
64800000000,0.0004272460912929221,64800000000,3.147895026634261e-08,64800000000,-0.0001143813768525952,64800000000,-3.712680096366704e-09,64800000000,-0.0001307625601358143,64800000000,0.0008612044361015744,64800000000,0.0002441406225429227,64800000000,0.0001396201053084231
64900000000,0.0004272460912967081,64900000000,3.147895026847197e-08,64900000000,-0.0001145578913230467,64900000000,-3.712680096367233e-09,64900000000,-0.000130964354210098,64900000000,0.0008612044361015743,64900000000,0.0002441406225467085,64900000000,0.0001396201053084158
65000000000,0.0004272460913004824,65000000000,3.147895026914201e-08,65000000000,-0.0001147344057934983,65000000000,-3.712680096367655e-09,65000000000,-0.0001311661482843817,65000000000,0.0008612044361015742,65000000000,0.0002441406225504828,65000000000,0.0001396201053084269
