Y11 imS X,Y11 imS Y,Y11 reS X,Y11 reS Y,Y12 imS X,Y12 imS Y,Y12 reS X,Y12 reS Y,Y21 imS X,Y21 imS Y,Y21 reS X,Y21 reS Y,Y22 imS X,Y22 imS Y,Y22 reS X,Y22 reS Y
55290000000,0.0003662109346202995,55290000000,1.34877366432398e-09,55290000000,-0.000292292334485974,55290000000,-9.716282466724943e-10,55290000000,-0.0002883842203827222,55290000000,-0.0004018095160954184,55290000000,0.0005493164033702996,55290000000,0.0004434940696953023
55300000000,0.0003662109346208203,55300000000,1.348773659831029e-09,55300000000,-0.0002923451998023938,55300000000,-9.716282466828706e-10,55300000000,-0.0002884363788599121,55300000000,-0.0004018095160954186,55300000000,0.0005493164033708202,55300000000,0.0004434940696952918
55310000000,0.0003662109346213408,55310000000,1.348773665029241e-09,55310000000,-0.0002923980651188138,55310000000,-9.716282466846423e-10,55310000000,-0.0002884885373371019,55310000000,-0.0004018095160954186,55310000000,0.0005493164033713408,55310000000,0.0004434940696952996
55320000000,0.0003662109346218611,55320000000,1.348773662225263e-09,55320000000,-0.0002924509304352337,55320000000,-9.716282466810606e-10,55320000000,-0.0002885406958142918,55320000000,-0.0004018095160954185,55320000000,0.0005493164033718612,55320000000,0.0004434940696952954
55330000000,0.0003662109346223814,55330000000,1.348773662652575e-09,55330000000,-0.0002925037957516538,55330000000,-9.716282466797179e-10,55330000000,-0.0002885928542914818,55330000000,-0.0004018095160954186,55330000000,0.0005493164033723814,55330000000,0.000443494069695298
55340000000,0.0003662109346229012,55340000000,1.34877365754366e-09,55340000000,-0.0002925566610680736,55340000000,-9.716282466806131e-10,55340000000,-0.0002886450127686715,55340000000,-0.0004018095160954184,55340000000,0.0005493164033729014,55340000000,0.0004434940696952984
55350000000,0.0004272460908734209,55350000000,1.34877366301423e-09,55350000000,-0.0002926095263844937,55350000000,-9.716282466791854e-10,55350000000,-0.0002886971712458613,55350000000,-0.0004018095160954184,55350000000,0.0006103515596234213,55350000000,0.0004434940696953043
55360000000,0.0003662109346239408,55360000000,1.348773662235751e-09,55360000000,-0.0002926623917009136,55360000000,-9.716282466793603e-10,55360000000,-0.0002887493297230513,55360000000,-0.0004018095160954186,55360000000,0.0005493164033739409,55360000000,0.0004434940696952997
55370000000,0.00042724609087446,55370000000,1.348773659034873e-09,55370000000,-0.0002927152570173334,55370000000,-9.71628246682832e-10,55370000000,-0.000288801488200241,55370000000,-0.0004018095160954185,55370000000,0.0006103515596244601,55370000000,0.0004434940696952976
55380000000,0.0003662109346249794,55380000000,1.348773661633701e-09,55380000000,-0.0002927681223337535,55380000000,-9.716282466783855e-10,55380000000,-0.0002888536466774309,55380000000,-0.0004018095160954186,55380000000,0.0005493164033749795,55380000000,0.0004434940696952997
55390000000,0.0003662109346254985,55390000000,1.348773659340731e-09,55390000000,-0.0002928209876501735,55390000000,-9.716282466796291e-10,55390000000,-0.000288905805154621,55390000000,-0.0004018095160954186,55390000000,0.0005493164033754984,55390000000,0.0004434940696952923
55400000000,0.0003662109346260174,55400000000,1.348773663290482e-09,55400000000,-0.0002928738529665933,55400000000,-9.716282466831116e-10,55400000000,-0.0002889579636318107,55400000000,-0.0004018095160954186,55400000000,0.0005493164033760174,55400000000,0.0004434940696952949
55410000000,0.0003662109346265359,55410000000,1.348773660246545e-09,55410000000,-0.0002929267182830135,55410000000,-9.716282466779878e-10,55410000000,-0.0002890101221090006,55410000000,-0.0004018095160954186,55410000000,0.0005493164033765362,55410000000,0.0004434940696953028
55420000000,0.0003662109346270545,55420000000,1.348773659208508e-09,55420000000,-0.0002929795835994334,55420000000,-9.716282466783557e-10,55420000000,-0.0002890622805861904,55420000000,-0.0004018095160954186,55420000000,0.0005493164033770547,55420000000,0.0004434940696953048
55430000000,0.0004272460908775724,55430000000,1.348773664338882e-09,55430000000,-0.0002930324489158533,55430000000,-9.716282466823789e-10,55430000000,-0.0002891144390633803,55430000000,-0.0004018095160954186,55430000000,0.0006103515596275727,55430000000,0.0004434940696953028
55440000000,0.000366210934628091,55440000000,1.348773659164894e-09,55440000000,-0.0002930853142322733,55440000000,-9.71628246679301e-10,55440000000,-0.0002891665975405701,55440000000,-0.0004018095160954186,55440000000,0.0005493164033780911,55440000000,0.0004434940696953001
55450000000,0.0003662109346286089,55450000000,1.348773660380539e-09,55450000000,-0.0002931381795486932,55450000000,-9.716282466820466e-10,55450000000,-0.00028921875601776,55450000000,-0.0004018095160954187,55450000000,0.0005493164033786088,55450000000,0.000443494069695296
55460000000,0.0003662109346291266,55460000000,1.348773661830144e-09,55460000000,-0.0002931910448651133,55460000000,-9.716282466718489e-10,55460000000,-0.0002892709144949499,55460000000,-0.0004018095160954186,55460000000,0.0005493164033791269,55460000000,0.0004434940696953025
55470000000,0.0003662109346296441,55470000000,1.348773663625405e-09,55470000000,-0.0002932439101815331,55470000000,-9.71628246685578e-10,55470000000,-0.0002893230729721397,55470000000,-0.0004018095160954186,55470000000,0.0005493164033796441,55470000000,0.000443494069695299
55480000000,0.0003662109346301617,55480000000,1.348773668089147e-09,55480000000,-0.0002932967754979532,55480000000,-9.716282466809419e-10,55480000000,-0.0002893752314493296,55480000000,-0.0004018095160954186,55480000000,0.0005493164033801614,55480000000,0.0004434940696952992
55490000000,0.0003662109346306788,55490000000,1.348773673128441e-09,55490000000,-0.0002933496408143732,55490000000,-9.716282466763752e-10,55490000000,-0.0002894273899265194,55490000000,-0.0004018095160954187,55490000000,0.0005493164033806788,55490000000,0.0004434940696953012
55500000000,0.0003662109346311956,55500000000,1.348773656615719e-09,55500000000,-0.0002934025061307931,55500000000,-9.716282466783834e-10,55500000000,-0.0002894795484037093,55500000000,-0.0004018095160954186,55500000000,0.0005493164033811958,55500000000,0.0004434940696952979
55510000000,0.0003662109346317126,55510000000,1.348773660891033e-09,55510000000,-0.000293455371447213,55510000000,-9.716282466848e-10,55510000000,-0.0002895317068808991,55510000000,-0.0004018095160954186,55510000000,0.0005493164033817125,55510000000,0.0004434940696952965
55520000000,0.0003662109346322293,55520000000,1.348773661621107e-09,55520000000,-0.000293508236763633,55520000000,-9.716282466815261e-10,55520000000,-0.0002895838653580891,55520000000,-0.0004018095160954185,55520000000,0.0005493164033822292,55520000000,0.0004434940696952995
55530000000,0.0003662109346327457,55530000000,1.348773665587898e-09,55530000000,-0.0002935611020800531,55530000000,-9.716282466728998e-10,55530000000,-0.0002896360238352789,55530000000,-0.0004018095160954187,55530000000,0.0005493164033827458,55530000000,0.0004434940696953
55540000000,0.0003662109346332617,55540000000,1.348773659572335e-09,55540000000,-0.000293613967396473,55540000000,-9.716282466751868e-10,55540000000,-0.0002896881823124686,55540000000,-0.0004018095160954186,55540000000,0.000549316403383262,55540000000,0.000443494069695298
55550000000,0.0003662109346337778,55550000000,1.348773661456493e-09,55550000000,-0.0002936668327128928,55550000000,-9.716282466742903e-10,55550000000,-0.0002897403407896585,55550000000,-0.0004018095160954184,55550000000,0.0005493164033837779,55550000000,0.0004434940696953008
55560000000,0.0003662109346342938,55560000000,1.34877366912467e-09,55560000000,-0.0002937196980293129,55560000000,-9.716282466799703e-10,55560000000,-0.0002897924992668484,55560000000,-0.0004018095160954186,55560000000,0.0005493164033842937,55560000000,0.000443494069695299
55570000000,0.0003662109346348095,55570000000,1.348773667136901e-09,55570000000,-0.0002937725633457328,55570000000,-9.716282466802971e-10,55570000000,-0.0002898446577440383,55570000000,-0.0004018095160954186,55570000000,0.0005493164033848095,55570000000,0.0004434940696953043
55580000000,0.000366210934635325,55580000000,1.348773657823604e-09,55580000000,-0.0002938254286621529,55580000000,-9.716282466741867e-10,55580000000,-0.0002898968162212281,55580000000,-0.0004018095160954186,55580000000,0.0005493164033853251,55580000000,0.0004434940696952963
55590000000,0.0003662109346358404,55590000000,1.348773661309436e-09,55590000000,-0.0002938782939785728,55590000000,-9.716282466779061e-10,55590000000,-0.0002899489746984181,55590000000,-0.0004018095160954186,55590000000,0.0005493164033858404,55590000000,0.0004434940696953024
55600000000,0.0003662109346363553,55600000000,1.348773659924865e-09,55600000000,-0.0002939311592949927,55600000000,-9.716282466795259e-10,55600000000,-0.0002900011331756078,55600000000,-0.0004018095160954185,55600000000,0.0005493164033863556,55600000000,0.0004434940696952977
55610000000,0.0003662109346368705,55610000000,1.348773664871946e-09,55610000000,-0.0002939840246114128,55610000000,-9.716282466703713e-10,55610000000,-0.0002900532916527978,55610000000,-0.0004018095160954186,55610000000,0.0005493164033868707,55610000000,0.0004434940696952982
55620000000,0.0003662109346373851,55620000000,1.348773665186113e-09,55620000000,-0.0002940368899278326,55620000000,-9.716282466808056e-10,55620000000,-0.0002901054501299877,55620000000,-0.0004018095160954187,55620000000,0.0005493164033873854,55620000000,0.000443494069695302
55630000000,0.0003662109346378996,55630000000,1.348773658726717e-09,55630000000,-0.0002940897552442527,55630000000,-9.716282466804648e-10,55630000000,-0.0002901576086071773,55630000000,-0.0004018095160954186,55630000000,0.0005493164033878997,55630000000,0.0004434940696952973
55640000000,0.0003662109346384141,55640000000,1.348773665618425e-09,55640000000,-0.0002941426205606726,55640000000,-9.716282466845316e-10,55640000000,-0.0002902097670843673,55640000000,-0.0004018095160954187,55640000000,0.0005493164033884141,55640000000,0.0004434940696952984
55650000000,0.0003662109346389284,55650000000,1.348773661521431e-09,55650000000,-0.0002941954858770925,55650000000,-9.716282466789078e-10,55650000000,-0.0002902619255615571,55650000000,-0.0004018095160954186,55650000000,0.0005493164033889284,55650000000,0.0004434940696952983
55660000000,0.0003662109346394424,55660000000,1.348773664335172e-09,55660000000,-0.0002942483511935126,55660000000,-9.716282466809448e-10,55660000000,-0.0002903140840387471,55660000000,-0.0004018095160954187,55660000000,0.0005493164033894424,55660000000,0.0004434940696952995
55670000000,0.0003662109346399563,55670000000,1.348773667498906e-09,55670000000,-0.0002943012165099324,55670000000,-9.716282466819665e-10,55670000000,-0.0002903662425159369,55670000000,-0.0004018095160954187,55670000000,0.0005493164033899562,55670000000,0.0004434940696952997
55680000000,0.0003662109346404698,55680000000,1.348773657788127e-09,55680000000,-0.0002943540818263524,55680000000,-9.716282466787196e-10,55680000000,-0.0002904184009931267,55680000000,-0.0004018095160954186,55680000000,0.00054931640339047,55680000000,0.0004434940696952967
55690000000,0.0003662109346409832,55690000000,1.348773664213249e-09,55690000000,-0.0002944069471427723,55690000000,-9.716282466798806e-10,55690000000,-0.0002904705594703167,55690000000,-0.0004018095160954186,55690000000,0.0005493164033909834,55690000000,0.0004434940696953024
55700000000,0.0003662109346414966,55700000000,1.348773662432287e-09,55700000000,-0.0002944598124591922,55700000000,-9.71628246682195e-10,55700000000,-0.0002905227179475064,55700000000,-0.0004018095160954184,55700000000,0.0005493164033914964,55700000000,0.0004434940696952958
55710000000,0.0003662109346420098,55710000000,1.348773663663571e-09,55710000000,-0.0002945126777756124,55710000000,-9.71628246679157e-10,55710000000,-0.0002905748764246963,55710000000,-0.0004018095160954187,55710000000,0.0005493164033920098,55710000000,0.0004434940696953004
55720000000,0.0003662109346425226,55720000000,1.34877366136479e-09,55720000000,-0.0002945655430920322,55720000000,-9.716282466772725e-10,55720000000,-0.0002906270349018861,55720000000,-0.0004018095160954187,55720000000,0.0005493164033925226,55720000000,0.0004434940696952953
55730000000,0.0003662109346430353,55730000000,1.348773657864197e-09,55730000000,-0.0002946184084084523,55730000000,-9.716282466765419e-10,55730000000,-0.0002906791933790758,55730000000,-0.0004018095160954185,55730000000,0.0005493164033930356,55730000000,0.0004434940696952967
55740000000,0.000366210934643548,55740000000,1.348773659941589e-09,55740000000,-0.0002946712737248722,55740000000,-9.716282466769654e-10,55740000000,-0.0002907313518562659,55740000000,-0.0004018095160954186,55740000000,0.0005493164033935481,55740000000,0.0004434940696953007
55750000000,0.0004272460908940603,55750000000,1.348773670470635e-09,55750000000,-0.0002947241390412921,55750000000,-9.716282466840647e-10,55750000000,-0.0002907835103334556,55750000000,-0.0004018095160954184,55750000000,0.0006103515596440601,55750000000,0.0004434940696952987
55760000000,0.0004272460908945725,55760000000,1.348773672051831e-09,55760000000,-0.0002947770043577122,55760000000,-9.716282466782473e-10,55760000000,-0.0002908356688106456,55760000000,-0.0004018095160954185,55760000000,0.0006103515596445723,55760000000,0.0004434940696953063
55770000000,0.0003662109346450846,55770000000,1.348773665200479e-09,55770000000,-0.0002948298696741321,55770000000,-9.716282466775678e-10,55770000000,-0.0002908878272878355,55770000000,-0.0004018095160954186,55770000000,0.0005493164033950845,55770000000,0.0004434940696953006
55780000000,0.0003662109346455963,55780000000,1.34877365959365e-09,55780000000,-0.000294882734990552,55780000000,-9.716282466760996e-10,55780000000,-0.0002909399857650253,55780000000,-0.0004018095160954186,55780000000,0.0005493164033955965,55780000000,0.0004434940696953003
55790000000,0.0003662109346461078,55790000000,1.348773660125454e-09,55790000000,-0.000294935600306972,55790000000,-9.716282466768699e-10,55790000000,-0.0002909921442422152,55790000000,-0.0004018095160954186,55790000000,0.0005493164033961082,55790000000,0.000443494069695298
55800000000,0.0003662109346466194,55800000000,1.348773666905419e-09,55800000000,-0.000294988465623392,55800000000,-9.716282466766256e-10,55800000000,-0.0002910443027194049,55800000000,-0.0004018095160954186,55800000000,0.0005493164033966196,55800000000,0.0004434940696953056
55810000000,0.0003662109346471307,55810000000,1.348773660039836e-09,55810000000,-0.0002950413309398119,55810000000,-9.716282466721121e-10,55810000000,-0.0002910964611965948,55810000000,-0.0004018095160954187,55810000000,0.0005493164033971309,55810000000,0.0004434940696953
55820000000,0.0003662109346476415,55820000000,1.348773661880797e-09,55820000000,-0.0002950941962562319,55820000000,-9.716282466806817e-10,55820000000,-0.0002911486196737847,55820000000,-0.0004018095160954186,55820000000,0.0005493164033976419,55820000000,0.0004434940696952973
55830000000,0.0004272460908981525,55830000000,1.34877366275786e-09,55830000000,-0.0002951470615726519,55830000000,-9.716282466806147e-10,55830000000,-0.0002912007781509746,55830000000,-0.0004018095160954185,55830000000,0.0006103515596481528,55830000000,0.0004434940696953018
55840000000,0.0003662109346486632,55840000000,1.348773660965034e-09,55840000000,-0.0002951999268890718,55840000000,-9.716282466795934e-10,55840000000,-0.0002912529366281644,55840000000,-0.0004018095160954185,55840000000,0.0005493164033986635,55840000000,0.0004434940696953042
55850000000,0.000366210934649174,55850000000,1.348773660659101e-09,55850000000,-0.0002952527922054918,55850000000,-9.716282466786109e-10,55850000000,-0.0002913050951053543,55850000000,-0.0004018095160954186,55850000000,0.0005493164033991741,55850000000,0.0004434940696952999
55860000000,0.0003662109346496845,55860000000,1.34877365838033e-09,55860000000,-0.0002953056575219118,55860000000,-9.716282466809512e-10,55860000000,-0.0002913572535825442,55860000000,-0.0004018095160954187,55860000000,0.0005493164033996844,55860000000,0.0004434940696952946
55870000000,0.0003662109346501943,55870000000,1.348773660941059e-09,55870000000,-0.0002953585228383317,55870000000,-9.716282466801077e-10,55870000000,-0.000291409412059734,55870000000,-0.0004018095160954185,55870000000,0.0005493164034001944,55870000000,0.0004434940696953022
55880000000,0.0003662109346507043,55880000000,1.348773661737159e-09,55880000000,-0.0002954113881547516,55880000000,-9.716282466771646e-10,55880000000,-0.000291461570536924,55880000000,-0.0004018095160954186,55880000000,0.0005493164034007047,55880000000,0.0004434940696952995
55890000000,0.0003662109346512143,55890000000,1.34877366312291e-09,55890000000,-0.0002954642534711717,55890000000,-9.716282466797129e-10,55890000000,-0.0002915137290141137,55890000000,-0.0004018095160954187,55890000000,0.0005493164034012142,55890000000,0.0004434940696953008
55900000000,0.0003662109346517239,55900000000,1.348773656322083e-09,55900000000,-0.0002955171187875917,55900000000,-9.716282466779924e-10,55900000000,-0.0002915658874913036,55900000000,-0.0004018095160954184,55900000000,0.0005493164034017237,55900000000,0.0004434940696952945
55910000000,0.0003662109346522332,55910000000,1.348773654786936e-09,55910000000,-0.0002955699841040115,55910000000,-9.716282466763415e-10,55910000000,-0.0002916180459684934,55910000000,-0.0004018095160954186,55910000000,0.0005493164034022333,55910000000,0.0004434940696952946
55920000000,0.0003662109346527426,55920000000,1.34877366306445e-09,55920000000,-0.0002956228494204316,55920000000,-9.716282466747606e-10,55920000000,-0.0002916702044456833,55920000000,-0.0004018095160954186,55920000000,0.0005493164034027425,55920000000,0.0004434940696952988
55930000000,0.0003662109346532516,55930000000,1.348773661274998e-09,55930000000,-0.0002956757147368515,55930000000,-9.716282466797547e-10,55930000000,-0.0002917223629228731,55930000000,-0.0004018095160954186,55930000000,0.0005493164034032517,55930000000,0.0004434940696952981
55940000000,0.0003662109346537604,55940000000,1.348773660630421e-09,55940000000,-0.0002957285800532716,55940000000,-9.716282466783118e-10,55940000000,-0.0002917745214000631,55940000000,-0.0004018095160954186,55940000000,0.0005493164034037607,55940000000,0.0004434940696953019
55950000000,0.0004272460909042691,55950000000,1.348773660424992e-09,55950000000,-0.0002957814453696914,55950000000,-9.71628246680251e-10,55950000000,-0.0002918266798772528,55950000000,-0.0004018095160954185,55950000000,0.0006103515596542691,55950000000,0.0004434940696952997
55960000000,0.0003662109346547776,55960000000,1.348773663251955e-09,55960000000,-0.0002958343106861115,55960000000,-9.716282466767185e-10,55960000000,-0.0002918788383544428,55960000000,-0.0004018095160954186,55960000000,0.0005493164034047781,55960000000,0.0004434940696953048
55970000000,0.0003662109346552859,55970000000,1.348773660071174e-09,55970000000,-0.0002958871760025313,55970000000,-9.716282466830743e-10,55970000000,-0.0002919309968316325,55970000000,-0.0004018095160954186,55970000000,0.000549316403405286,55970000000,0.0004434940696952948
55980000000,0.0003662109346557942,55980000000,1.348773662930352e-09,55980000000,-0.0002959400413189513,55980000000,-9.716282466819086e-10,55980000000,-0.0002919831553088224,55980000000,-0.0004018095160954186,55980000000,0.0005493164034057941,55980000000,0.000443494069695299
55990000000,0.0003662109346563022,55990000000,1.348773658617967e-09,55990000000,-0.0002959929066353712,55990000000,-9.716282466797276e-10,55990000000,-0.0002920353137860122,55990000000,-0.0004018095160954185,55990000000,0.0005493164034063021,55990000000,0.0004434940696952941
56000000000,0.0004272460909068097,56000000000,1.348773665400689e-09,56000000000,-0.0002960457719517911,56000000000,-9.716282466856651e-10,56000000000,-0.0002920874722632021,56000000000,-0.0004018095160954185,56000000000,0.00061035155965681,56000000000,0.000443494069695304
56010000000,0.0003662109346573178,56010000000,1.348773664460743e-09,56010000000,-0.0002960986372682113,56010000000,-9.716282466777425e-10,56010000000,-0.0002921396307403921,56010000000,-0.0004018095160954186,56010000000,0.0005493164034073177,56010000000,0.0004434940696952955
56020000000,0.0003662109346578252,56020000000,1.348773659299514e-09,56020000000,-0.0002961515025846311,56020000000,-9.716282466811913e-10,56020000000,-0.0002921917892175818,56020000000,-0.0004018095160954187,56020000000,0.0005493164034078249,56020000000,0.0004434940696952997
56030000000,0.0003662109346583323,56030000000,1.348773658524502e-09,56030000000,-0.0002962043679010511,56030000000,-9.716282466814564e-10,56030000000,-0.0002922439476947716,56030000000,-0.0004018095160954186,56030000000,0.0005493164034083323,56030000000,0.0004434940696952974
56040000000,0.0003662109346588394,56040000000,1.348773666684862e-09,56040000000,-0.0002962572332174711,56040000000,-9.71628246677453e-10,56040000000,-0.0002922961061719616,56040000000,-0.0004018095160954187,56040000000,0.0005493164034088395,56040000000,0.000443494069695301
56050000000,0.0004272460909093462,56050000000,1.348773664818286e-09,56050000000,-0.0002963100985338909,56050000000,-9.716282466819122e-10,56050000000,-0.0002923482646491513,56050000000,-0.0004018095160954186,56050000000,0.0006103515596593464,56050000000,0.0004434940696953067
56060000000,0.000366210934659853,56060000000,1.348773663613101e-09,56060000000,-0.0002963629638503111,56060000000,-9.716282466783292e-10,56060000000,-0.0002924004231263413,56060000000,-0.0004018095160954186,56060000000,0.0005493164034098532,56060000000,0.0004434940696953018
56070000000,0.0003662109346603597,56070000000,1.348773668162592e-09,56070000000,-0.0002964158291667311,56070000000,-9.716282466745335e-10,56070000000,-0.0002924525816035312,56070000000,-0.0004018095160954186,56070000000,0.0005493164034103599,56070000000,0.0004434940696953042
